track_id,track_name,artist_name,artist_id,album_name,album_type,release_date,duration_ms,explicit,lastfm_listeners,lastfm_playcount,lastfm_top_tags
05VwM318oU6aNc1GS4MtLV,Ruin The Friendship,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,220564,False,492271,8581075,"['pop', 'country pop', 'peter', 'soft rock', 'folk']"
6G3dUZrsaOYhe2gRyNukwA,Actually Romantic,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,163699,True,535795,8717890,"['pop rock', 'power pop', 'best of 2025', 'ended flopli xcx', 'rnb']"
6udRZQi3g501XNOcRnE9fo,Wi$h Li$t,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,207349,True,495021,8552513,"['pop', '2025', 'synthpop', 'female vocalist', 'solo']"
4Ox858TeUXjy7WEKOcxaFI,Wood,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,150517,True,520627,8640118,"['pop', 'funk', 'sexy', 'Disco', 'soul']"
67SmofYg9enUWfcPqUuoVm,CANCELLED!,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,211498,True,485038,8008892,"['pop', 'soty', 'female vocalist', 'rap', 'electropop']"
7jHzBmxAGVVPvLiq4Y45pD,Honey,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,181534,True,427010,6992423,"['pop', 'rnb', 'Love', 'soft rock', 'female vocalist']"
6EqHzZp61G5uQ12QEiibpT,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,241766,True,538936,7438268,"['pop', 'power pop', 'rnb', 'Disco', 'Acid Rock']"
3lcWDG62OH0cH5GHLdT5X4,The Fate of Ophelia - Alone In My Tower Acoustic Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,225816,False,107590,591316,[]
4UBWugj5D20ZveyzdGpqvD,Elizabeth Taylor - So Glamorous Cabaret Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,247268,False,83144,456406,[]
0Ny2HkSrLtvmBVwCQywyip,Opalite - Life Is A Song Acoustic Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,242738,False,86708,372050,[]
2JHzTARFUispsjZHKhrxxO,Eldest Daughter - Now You’re Home Acoustic Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,244363,True,43760,204928,[]
6hKfPNnVlA2cgTgKj6Vgcw,Ruin The Friendship - My Advice Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,222087,False,65996,385032,[]
1qwClaxDb5fCrLjXaAmB35,Wi$h Li$t - Settled Down Acoustic Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,210912,True,82234,660687,[]
2DF2sUvgHFKJ5TQGjm6n3T,The Life of a Showgirl (feat. Sabrina Carpenter) - Dressing Room Rehearsal Version,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl + Acoustic Collection,album,2025-11-07,239790,True,53054,197710,[]
53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,226073,False,1109568,27557386,"['pop', 'synthpop', 'best of 2025', 'dance-pop', 'julia mofada']"
1jgTiNob5cVyXeJ3WgX5bL,Elizabeth Taylor,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,208291,False,603088,11030241,"['pop', 'baroque pop', 'Who put Katy Perry?', 'taylor swift', 'halsey']"
3yWuTOYDztXjZxdE2cIRUa,Opalite,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,235355,False,792387,16202897,"['pop', 'soft rock', 'synthpop', 'rnb', 'dance-pop']"
03bTIHJElXZ0O0jqOQvAbY,Father Figure,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,212777,True,530689,11409994,"['soty', 'best of 2025', 'synthpop', 'pop', 'female vocalist']"
62HoDY1Km6lm47haFpUn9c,Eldest Daughter,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,246356,True,477016,6434854,"['pop', '2020s', 'sad', 'experimental', 'show tunes']"
62V2ZHslgQV98gH4AuVXnr,Ruin The Friendship,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,220564,False,492271,8581075,"['pop', 'country pop', 'peter', 'soft rock', 'folk']"
2x3mwb96B6TquRqMtbxUE1,Actually Romantic,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,163699,True,535876,8719573,"['pop rock', 'power pop', 'best of 2025', 'ended flopli xcx', 'rnb']"
2TEQvxxQabwLQMqWMg1qGu,Wi$h Li$t,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,207349,True,495021,8552513,"['pop', '2025', 'synthpop', 'female vocalist', 'solo']"
5ylJtmaWPJ33cW3En7WOu0,Wood,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,150517,True,520627,8640118,"['pop', 'funk', 'sexy', 'Disco', 'soul']"
1appZ3c336FkPvCuywfmrs,CANCELLED!,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,211498,True,485038,8008892,"['pop', 'soty', 'female vocalist', 'rap', 'electropop']"
4qmFC3Jz5aQ0erlk2OSi2X,Honey,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,181534,True,427010,6992423,"['pop', 'rnb', 'Love', 'soft rock', 'female vocalist']"
5eXgqtg3T8Av0m1FUaGHex,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl,album,2025-10-03,241766,True,538936,7438268,"['pop', 'power pop', 'rnb', 'Disco', 'Acid Rock']"
0yZPIEgco572UWiwoQtcYF,The Life of a Showgirl Intro,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,4947,False,433,5872,[]
5k9RjjuYyOMCLL81U8FaHT,The Fate of Ophelia - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,41648,False,44158,68624,[]
1dosSsKwYF7hoQA2kuu6wI,The Fate of Ophelia,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,226073,False,1109568,27557386,"['pop', 'synthpop', 'best of 2025', 'dance-pop', 'julia mofada']"
3r9fAceWmaDFvbNiTnFiLr,Elizabeth Taylor - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,35910,False,36230,70884,[]
1A2vZKJZovt4828jwLgiB3,Elizabeth Taylor,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,208291,False,603088,11030241,"['pop', 'baroque pop', 'Who put Katy Perry?', 'taylor swift', 'halsey']"
5SkuikJwvwfEvNyCepGkq3,Opalite - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,44594,False,26011,41998,[]
67osB3wmJVTFzKhWqPb1Hm,Opalite,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,235356,False,792387,16202897,"['pop', 'soft rock', 'synthpop', 'rnb', 'dance-pop']"
2NGGvVcfb2m2NbVaXHC3gb,Father Figure - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,32838,False,24833,44969,[]
1lD0oPIfSYid1LhPvgrz10,Father Figure,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,212777,True,530689,11409994,"['soty', 'best of 2025', 'synthpop', 'pop', 'female vocalist']"
0wAvTNz81YTUhLFWuWJSAV,Eldest Daughter - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,51818,False,22723,37231,[]
6iC3L3YmAkGucvJbXKDanA,Eldest Daughter,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,246356,True,477016,6434854,"['pop', '2020s', 'sad', 'experimental', 'show tunes']"
6NUy8xajng5zMSGJRKniAG,Ruin The Friendship - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,40746,False,21966,35533,[]
34xxPZWbEyg5iDKEBqdsBZ,Ruin The Friendship,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,220564,False,492271,8581075,"['pop', 'country pop', 'peter', 'soft rock', 'folk']"
6FJemhBlVTGTCgrrrLam3D,Actually Romantic - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,42434,False,25221,39311,[]
6ZSxG2QvGmwXbTfn7iDq7a,Actually Romantic,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,163699,True,535876,8719573,"['pop rock', 'power pop', 'best of 2025', 'ended flopli xcx', 'rnb']"
5yrrh7VYFMCNjUOIMzGNp5,Wi$h Li$t - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,38107,False,20455,33774,[]
3Qeh4z08FfDBRfQMfDv83f,Wi$h Li$t,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,207349,True,495021,8552513,"['pop', '2025', 'synthpop', 'female vocalist', 'solo']"
20QSU9vg05qYSDVgOTAwPp,Wood - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,30142,False,17220,47056,[]
0129EujhGkwtwTFADGem5P,Wood,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,150517,True,520627,8640118,"['pop', 'funk', 'sexy', 'Disco', 'soul']"
6JNM6pLKbXMGG2opeExCb2,CANCELLED! - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,56794,False,20615,32834,[]
3FzJDGVjRGNc7KrkabU5N0,CANCELLED!,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,211498,True,485038,8008892,"['pop', 'soty', 'female vocalist', 'rap', 'electropop']"
5EwypOO9NEI7MvjPOYZtWk,Honey - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,42052,False,17091,28184,[]
3vGd1heFoUuFGvKvl0SdW3,Honey,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,181534,True,427010,6992423,"['pop', 'rnb', 'Love', 'soft rock', 'female vocalist']"
42TAweWJJ9YlQ47T5nesu5,The Life of a Showgirl - Track by Track,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,72258,False,18597,29594,[]
243KxZULAjWO3KREpVHgOH,The Life of a Showgirl (feat. Sabrina Carpenter),Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,241766,True,538936,7438268,"['pop', 'power pop', 'rnb', 'Disco', 'Acid Rock']"
1ohk1U9KWGSKqwfVFQbVjG,The Life of a Showgirl Outro,Taylor Swift,06HL4z0CvFAxyc27GXpf02,The Life of a Showgirl (Track by Track Version),album,2025-10-02,5262,False,259,1496,[]
6dODwocEuGzHAavXqTbwHv,Fortnight (feat. Post Malone),Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,228965,False,1074959,25536487,"['pop', 'best of 2024', 'soty', 'synthpop', 'singer-songwriter']"
4PdLaGZubp4lghChqp8erB,The Tortured Poets Department,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,293048,True,638062,14043465,"['pop', 'synthpop', 'best of 2024', 'singer-songwriter', 'Colleen Hoover']"
7uGYWMwRy24dm7RUDDhUlD,My Boy Only Breaks His Favorite Toys,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,203801,False,660811,19064710,"['pop', 'best of 2024', 'synthpop', 'female vocalists', 'taylor swift']"
1kbEbBdEgQdQeLXCJh28pJ,Down Bad,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,261228,True,698393,18893914,"['pop', 'synthpop', 'best of 2024', 'love at first listen', 'Colleen Hoover']"
7wAkQFShJ27V8362MqevQr,"So Long, London",Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,262974,False,667211,18382334,"['pop', 'best of 2024', 'singer-songwriter', 'synthpop', 'Colleen Hoover']"
4QMgEffJQuKtjCNvqfRZ0m,But Daddy I Love Him,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,340428,True,600210,14533908,"['pop', 'best of 2024', 'pop rock', 'Colleen Hoover', 'soty']"
7IWcDWOfiooH5hRs9XOVYz,Fresh Out The Slammer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,210789,False,558676,14733570,"['pop', 'singer-songwriter', 'Colleen Hoover', 'love at first listen', 'best of 2024']"
5ExOm0dh4NyRyAdSAO9hyM,Florida!!! (feat. Florence + The Machine),Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,215463,True,0,0,[]
799KrpEbhZp0MHeiA8YK9P,Guilty as Sin?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,254365,False,693438,24909980,"['pop', 'best of 2024', 'singer-songwriter', 'pop rock', 'Colleen Hoover']"
2d8UxVNhJinc8uat9PoM9y,Who’s Afraid of Little Old Me?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,334084,False,620102,15470163,"['pop', 'love at first listen', 'best of 2024', 'pop rock', 'soty']"
5chnRTB9qMK3W1M41SnU9s,I Can Fix Him (No Really I Can),Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,156297,False,505858,9456063,"['singer-songwriter', 'pop', 'sexy', 'love at first listen', 'soty']"
3YkNIrAvbKNrrwwEd7NVLl,loml,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,277156,True,608887,17961284,"['pop', 'singer-songwriter', 'sad', 'piano', 'best of 2024']"
2fPvQfGQEZOKtJ9qXeL4x8,I Can Do It With a Broken Heart,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,218004,True,804409,20407582,"['pop', 'synthpop', 'best of 2024', 'dance-pop', 'soty']"
1xtw1krCR6Dw2KwkXw5z63,The Smallest Man Who Ever Lived,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,245541,True,549295,15920520,"['pop', 'singer-songwriter', 'best of 2024', 'Colleen Hoover', 'chatgpt']"
1tuNqJOtRQVHvONR8Lg3MZ,The Alchemy,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,196900,False,529627,12634479,"['chatgpt', 'pop', 'best of 2024', 'singer-songwriter', 'Colleen Hoover']"
4d9PtIEVij9jW5OaLinH66,Clara Bow,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,216662,False,471323,8986870,"['pop', 'singer-songwriter', 'chatgpt', 'Colleen Hoover', 'best of 2024']"
62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,238857,True,463242,13011620,"['soty', 'pop', 'best of 2024', 'singer-songwriter', 'love at first listen']"
1kcwpPDQnqEqmezzXdJTCP,imgonnagetyouback,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,222072,False,497291,14100488,"['pop', 'singer-songwriter', 'female vocalists', 'synthpop', 'Colleen Hoover']"
4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,183878,False,420182,8630639,"['singer-songwriter', 'folk', 'best of 2024', 'pop', 'folk pop']"
1rmEsOezwf2lmIZTMAO5Ag,Chloe or Sam or Sophia or Marcus,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,213281,False,442539,11298041,"['pop', 'singer-songwriter', 'folk pop', 'folk', 'AI']"
5Bedn0svl0ZD7RGmJkmKKw,How Did It End?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,238706,False,450750,12319762,"['folk', 'Ballad', 'piano', 'singer-songwriter', 'pop']"
7Mts0OfPorF4iwOomvfqn1,So High School,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,228800,False,616968,17005956,"['pop', 'rock', 'pop rock', 'singer-songwriter', 'Colleen Hoover']"
3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,243875,False,443899,10556616,"['folk', 'pop', 'singer-songwriter', 'poetic', 'poetry']"
7ogK4lJDVDMU6A6vYR5rvD,thanK you aIMee,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,263817,True,402981,6076551,[]
1Zai5UJ2di3qEuR2HeT2s8,I Look in People's Windows,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,131907,False,397653,8684302,"['pop', 'folk', 'AI', 'singer-songwriter', 'not poetry']"
18WFFUIsewmA8g31KAeo3e,The Prophecy,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,249807,False,500949,13426183,"['singer-songwriter', 'folk', 'pop', 'AI', 'not poetic']"
0g4fMVo4JjwnIpTfFfLdxS,Cassandra,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,240205,True,384149,6848209,"['pop', 'folk', 'singer-songwriter', 'female vocalists', 'AI']"
3zMDGj4D8ogaYgAIZPeU7S,Peter,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,283957,False,417117,10320618,"['Ballad', 'folk', 'traitor', 'pop', 'peter pan']"
2913xXOVAIDAqxzV2g4VcU,The Bolter,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,238241,True,400806,10160149,"['pop', 'best of 2024', 'country', 'folk', 'singer-songwriter']"
2CnjDMdpRjlWv04Xk3s6MW,Robin,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,240893,False,347689,5218587,[]
1DTRUYVd8rYpla9hhVVwjo,The Manuscript,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,album,2024-04-19,224743,False,357298,6116022,"['chatgpt', 'pop', 'singer-songwriter', 'Ballad', 'best of 2024']"
2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone),Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,228965,False,1074959,25536487,"['pop', 'best of 2024', 'soty', 'synthpop', 'singer-songwriter']"
3NMrVbIVWT3fPXBj0rNDKG,The Tortured Poets Department,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,293048,True,638116,14044952,"['pop', 'synthpop', 'best of 2024', 'singer-songwriter', 'Colleen Hoover']"
2XXwLdtuAcE0HSCu61ijAb,My Boy Only Breaks His Favorite Toys,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,203801,False,660811,19064710,"['pop', 'best of 2024', 'synthpop', 'female vocalists', 'taylor swift']"
2F3N9tdombb64aW6VtZOdo,Down Bad,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,261228,True,698393,18893914,"['pop', 'synthpop', 'best of 2024', 'love at first listen', 'Colleen Hoover']"
3Vevii7qKqrmW8CcyzBHDl,"So Long, London",Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,262974,False,667211,18382334,"['pop', 'best of 2024', 'singer-songwriter', 'synthpop', 'Colleen Hoover']"
5og4Qzt92jJzVDkOtSEilb,But Daddy I Love Him,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,340428,True,600210,14533908,"['pop', 'best of 2024', 'pop rock', 'Colleen Hoover', 'soty']"
3fO566xJgwxIa3qGCGBvIC,Fresh Out The Slammer,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,210789,False,558676,14733570,"['pop', 'singer-songwriter', 'Colleen Hoover', 'love at first listen', 'best of 2024']"
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,215463,True,0,0,[]
0W0iAC1VGlB82PI6elxFYf,Guilty as Sin?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,254365,False,693438,24909980,"['pop', 'best of 2024', 'singer-songwriter', 'pop rock', 'Colleen Hoover']"
36t6frENUtCYKuZus6aYDO,Who’s Afraid of Little Old Me?,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,334084,False,620102,15470163,"['pop', 'love at first listen', 'best of 2024', 'pop rock', 'soty']"
2h3MDMf8sd9s4XIzpTBIjX,I Can Fix Him (No Really I Can),Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,156297,False,505858,9456063,"['singer-songwriter', 'pop', 'sexy', 'love at first listen', 'soty']"
6RSG1dKPV5gEvILwJb4QtS,loml,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,277156,True,608887,17961284,"['pop', 'singer-songwriter', 'sad', 'piano', 'best of 2024']"
4q5YezDOIPcoLr8R81x9qy,I Can Do It With a Broken Heart,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,218004,True,804318,20405880,"['pop', 'synthpop', 'best of 2024', 'dance-pop', 'soty']"
2v1ivOOsgn64g5OywuH55L,The Smallest Man Who Ever Lived,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,245541,True,549238,15919158,"['pop', 'singer-songwriter', 'best of 2024', 'Colleen Hoover', 'chatgpt']"
1dhMTsEZz6ZEquGvmzVoHn,The Alchemy,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,196900,False,529627,12634479,"['chatgpt', 'pop', 'best of 2024', 'singer-songwriter', 'Colleen Hoover']"
1UlhrRvYzbHEyugEDspXUB,Clara Bow,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,album,2024-04-18,216662,False,471323,8986870,"['pop', 'singer-songwriter', 'chatgpt', 'Colleen Hoover', 'best of 2024']"
5673WA8EEUSPx1ir26lhGW,Wake Me Up (feat. Justice),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,308575,False,351088,3555406,"['synthpop', 'Progressive Electronic', 'synth funk', 'pop', 'darkwave']"
3AWDeHLc88XogCaCnZQLVI,Cry For Me,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,224136,True,683028,8644589,"['2025', 'funk brasileiro', 'pop', 'synthpop', 'funk mandelao']"
64JIAZ0bS7WoARYfWQGCoz,I Can't Fucking Sing,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,12288,True,9689,79953,[]
7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,301623,True,848281,13956196,"['funk', 'brazilian funk', 'funk mandelao', 'phonk', 'funk automotivo']"
6jDGDtQPC46pFqxph3qdbD,Until We're Skin & Bones,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,22033,False,12539,96401,[]
5rzI6Jnlhx8DgVgsOLorfW,Baptized In Fear,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,232176,False,445021,5413924,"['synthpop', 'darkwave', 'alt-pop', 'alternative rnb', 'rnb']"
